Gene,B cells,Cytotoxic T cells,CD4 T cells,Tfh,other
LIMD2,1,1,1,1,1
STRADA,1,1,1,1,1
RP11-51F16.8,1,1,1,1,1
CCDC47,1,1,1,1,1
DDX42,1,1,1,1,1
FTSJ3,1,1,1,1,1
PSMC5,1,1,1,1,1
SMARCD2,1,1,1,1,1
CSH2,1,1,1,1,1
GH2,1,1,1,1,1
CSH1,1,1,1,1,1
CSHL1,1,1,1,1,1
GH1,1,1,1,1,1
CD79B,1,1,1,1,1
SCN4A,1,1,1,1,1
CTC-264K15.6,1,1,1,1,1
PRR29-AS1,1,1,1,1,1
PRR29,1,1,1,1,1
ICAM2,1,1,1,1,1
ERN1,1,1,1,1,1
SNHG25,1,1,1,1,1
TEX2,1,1,1,1,1
PECAM1,1,1,1,1,1
MILR1,1,1,1,1,1
POLG2,1,1,1,1,1
DDX5,1,1,1,1,1
CEP95,1,1,1,1,1
SMURF2,1,1,1,1,1
LRRC37A3,1,1,1,1,1
RP11-927P21.1,1,1,1,1,1
RP11-927P21.2,1,1,1,1,1
RP11-583F2.2,1,1,1,1,1
GNA13,1,1,1,1,1
RP11-583F2.5,1,1,1,1,1
RP11-161O5.1,1,1,1,1,1
RGS9,1,1,1,1,1
CRAT41,1,1,1,1,1
AXIN2,1,1,1,1,1
CTD-2535L24.2,1,1,1,1,1
CEP112,1,1,1,1,1
APOH,1,1,1,1,1
PRKCA,1,1,1,1,1
PRKCA-AS1,1,1,1,1,1
CACNG5,1,1,1,1,1
CACNG4,1,1,1,1,1
RP11-349A8.3,1,1,1,1,1
RP11-74H8.1,1,1,1,1,1
CACNG1,1,1,1,1,1
HELZ,1,1,1,1,1
RP11-411F2.4,1,1,1,1,1
RP11-411F2.3,1,1,1,1,1
PSMD12,1,1,1,1,1
PITPNC1,1,1,1,1,1
NOL11,1,1,1,1,1
BPTF,1,1,1,1,1
RP11-855A2.3,1,1,1,1,1
C17orf58,1,1,1,1,1
RP11-855A2.5,1,1,1,1,1
KPNA2,1,1,1,1,1
AC145343.2,1,1,1,1,1
RP11-147L13.11,1,1,1,1,1
RP11-147L13.12,1,1,1,1,1
RP11-147L13.13,1,1,1,1,1
RP11-147L13.14,1,1,1,1,1
RP11-147L13.8,1,1,1,1,1
RP11-147L13.15,1,1,1,1,1
RP11-147L13.2,1,1,1,1,1
AMZ2,1,1,1,1,1
ARSG,1,1,1,1,1
SLC16A6,1,1,1,1,1
WIPI1,1,1,1,1,1
PRKAR1A,1,1,1,1,1
FAM21A,1,1,1,1,1
RP11-121M18.5,1,1,1,1,1
LINC11482,1,1,1,1,1
RP11-118B18.2,1,1,1,1,1
ABCA8,1,1,1,1,1
ABCA9-AS1,1,1,1,1,1
ABCA9,1,1,1,1,1
ABCA6,1,1,1,1,1
ABCA11,1,1,1,1,1
ABCA5,1,1,1,1,1
MAP2K6,1,1,1,1,1
RP1-193H18.3,1,1,1,1,1
RP1-193H18.2,1,1,1,1,1
LINC11483,1,1,1,1,1
LINC11497,1,1,1,1,1
AC112539.1,1,1,1,1,1
LINC11128,1,1,1,1,1
KCNJ16,1,1,1,1,1
KCNJ2-AS1,1,1,1,1,1
KCNJ2,1,1,1,1,1
CTD-2378E21.1,1,1,1,1,1
RP11-238F2.1,1,1,1,1,1
CASC17,1,1,1,1,1
AC118653.2,1,1,1,1,1
AC115152.3,1,1,1,1,1
LINC11152,1,1,1,1,1
AC117461.2,1,1,1,1,1
SOX9,1,1,1,1,1
LINC11511,1,1,1,1,1
RP11-1124B17.1,1,1,1,1,1
RP11-57A1.1,1,1,1,1,1
CTD-3111D24.3,1,1,1,1,1
SLC39A11,1,1,1,1,1
RP11-171G2.1,1,1,1,1,1
SSTR2,1,1,1,1,1
COG1,1,1,1,1,1
RP11-143K11.7,1,1,1,1,1
FAM114A,1,1,1,1,1
C17orf81,1,1,1,1,1
CPSF4L,1,1,1,1,1
CDC42EP4,1,1,1,1,1
SDK2,1,1,1,1,1
RP11-449L23.2,1,1,1,1,1
RP11-449L23.3,1,1,1,1,1
RP11-277J6.2,1,1,1,1,1
RP11-277J6.3,1,1,1,1,1
CTD-2532D12.4,1,1,1,1,1
LINC11469,1,1,1,1,1
AC125421.1,1,1,1,1,1
CTD-2532D12.5,1,1,1,1,1
CTD-2582D11.1,1,1,1,1,1
RP11-111O21.1,1,1,1,1,1
RPL38,1,1,1,1,1
MGC16275,1,1,1,1,1
TTYH2,1,1,1,1,1
CTD-2514K5.4,1,1,1,1,1
DNAI2,1,1,1,1,1
RP11-647F2.2,1,1,1,1,1
KIF19,1,1,1,1,1
BTBD17,1,1,1,1,1
GPR142,1,1,1,1,1
GPRC5C,1,1,1,1,1
CD311A,1,1,1,1,1
CD311LB,1,1,1,1,1
CD311C,1,1,1,1,1
CD311LD,1,1,1,1,1
C17orf77,1,1,1,1,1
CTD-2116K23.1,1,1,1,1,1
CD311E,1,1,1,1,1
RAB37,1,1,1,1,1
CTD-2116K23.2,1,1,1,1,1
CD311LF,1,1,1,1,1
RP11-452I5.2,1,1,1,1,1
SLC9A3R1,1,1,1,1,1
NAT9,1,1,1,1,1
TMEM114,1,1,1,1,1
GRIN2C,1,1,1,1,1
FDXR,1,1,1,1,1
FADS6,1,1,1,1,1
USH1G,1,1,1,1,1
OTOP2,1,1,1,1,1
AC187651.1,1,1,1,1,1
OTOP3,1,1,1,1,1
HID1,1,1,1,1,1
HID1-AS1,1,1,1,1,1
CDR2L,1,1,1,1,1
ICT1,1,1,1,1,1
KCTD2,1,1,1,1,1
AC187651.2,1,1,1,1,1
ATP5H,1,1,1,1,1
SLC16A5,1,1,1,1,1
ARMC7,1,1,1,1,1
NT5C,1,1,1,1,1
HN1,1,1,1,1,1
SUMO2,1,1,1,1,1
NUP85,1,1,1,1,1
GGA3,1,1,1,1,1
MRPS7,1,1,1,1,1
MIF4GD,1,1,1,1,1
RP11-649A18.12,1,1,1,1,1
SLC25A19,1,1,1,1,1
GRB2,1,1,1,1,1
RP11-16C1.3,1,1,1,1,1
RP11-16C1.1,1,1,1,1,1
TMEM94,1,1,1,1,1
CASKIN2,1,1,1,1,1
TSEN54,1,1,1,1,1
LLGL2,1,1,1,1,1
MYO15B,1,1,1,1,1
RECQL5,1,1,1,1,1
SMIM5,1,1,1,1,1
SMIM6,1,1,1,1,1
SAP31BP,1,1,1,1,1
RP11-474I11.8,1,1,1,1,1
RP11-474I11.7,1,1,1,1,1
ITGB4,1,1,1,1,1
GALK1,1,1,1,1,1
H3F3B,1,1,1,1,1
UNK,1,1,1,1,1
RP11-552F3.4,1,1,1,1,1
UNC13D,1,1,1,1,1
WBP2,1,1,1,1,1
TRIM47,1,1,1,1,1
RP11-552F3.9,1,1,1,1,1
TRIM65,1,1,1,1,1
RP11-552F3.11,1,1,1,1,1
MRPL38,1,1,1,1,1
RP11-552F3.12,1,1,1,1,1
FBF1,1,1,1,1,1
FBF1-1,1,1,1,1,1
ACOX1,1,1,1,1,1
RP11-552F3.13,1,1,1,1,1
TEN1,1,1,1,1,1
TEN1-CDK3,1,1,1,1,1
CDK3,1,1,1,1,1
EVPL,1,1,1,1,1
SRP68,1,1,1,1,1
ZACN,1,1,1,1,1
GALR2,1,1,1,1,1
EXOC7,1,1,1,1,1
FOXJ1,1,1,1,1,1
RP11-449J21.5,1,1,1,1,1
RNF157,1,1,1,1,1
UBALD2,1,1,1,1,1
QRICH2,1,1,1,1,1
PRPSAP1,1,1,1,1,1
SPHK1,1,1,1,1,1
UBE2O,1,1,1,1,1
AANAT,1,1,1,1,1
RHBDF2,1,1,1,1,1
CYGB,1,1,1,1,1
PRCD,1,1,1,1,1
RP11-666A8.8,1,1,1,1,1
ST6GALNAC2,1,1,1,1,1
RP11-666A8.9,1,1,1,1,1
ST6GALNAC1,1,1,1,1,1
RP11-318A15.2,1,1,1,1,1
MXRA7,1,1,1,1,1
RP11-318A15.8,1,1,1,1,1
JMJD6,1,1,1,1,1
METTL23,1,1,1,1,1
RP11-318A15.7,1,1,1,1,1
SRSF2,1,1,1,1,1
MFSD11,1,1,1,1,1
CTD-2246P4.1,1,1,1,1,1
LINC11868,1,1,1,1,1
MGAT5B,1,1,1,1,1
RP11-87G24.6,1,1,1,1,1
SEC14L1,1,1,1,1,1
RP11-285E9.6,1,1,1,1,1
RP11-285E9.5,1,1,1,1,1
19-Sep,1,1,1,1,1
RP11-936I5.1,1,1,1,1,1
RP11-75C11.9,1,1,1,1,1
RP11-13K12.2,1,1,1,1,1
RP11-13K12.1,1,1,1,1,1
RP11-13K12.5,1,1,1,1,1
RP11-316M21.1,1,1,1,1,1
AC114981.1,1,1,1,1,1
FLJ45179,1,1,1,1,1
TNRC6C,1,1,1,1,1
TMC6,1,1,1,1,1
TMC8,1,1,1,1,1
C17orf99,1,1,1,1,1
SYNGR2,1,1,1,1,1
TK1,1,1,1,1,1
AFMID,1,1,1,1,1
BIRC5,1,1,1,1,1
TMEM235,1,1,1,1,1
RP11-219G17.4,1,1,1,1,1
AC161992.2,1,1,1,1,1
SOCS3,1,1,1,1,1
RP11-816H11.4,1,1,1,1,1
PGS1,1,1,1,1,1
DNAH17,1,1,1,1,1
CTD-2357A8.3,1,1,1,1,1
CYTH1,1,1,1,1,1
USP36,1,1,1,1,1
TIMP2,1,1,1,1,1
RP11-323N12.5,1,1,1,1,1
CEP295NL,1,1,1,1,1
CTD-2373H9.5,1,1,1,1,1
LGALS3BP,1,1,1,1,1
CANT1,1,1,1,1,1
C1QTNF1-AS1,1,1,1,1,1
C1QTNF1,1,1,1,1,1
ENGASE,1,1,1,1,1
RBFOX3,1,1,1,1,1
RP11-398J5.1,1,1,1,1,1
HP19125,1,1,1,1,1
ENPP7,1,1,1,1,1
CBX2,1,1,1,1,1
CBX8,1,1,1,1,1
RP11-353N14.1,1,1,1,1,1
RP11-353N14.2,1,1,1,1,1
CBX4,1,1,1,1,1
RP11-353N14.3,1,1,1,1,1
RP11-353N14.5,1,1,1,1,1
RP11-353N14.4,1,1,1,1,1
TBC1D16,1,1,1,1,1
RP11-353N14.7,1,1,1,1,1
CTD-2529O21.2,1,1,1,1,1
CCDC41,1,1,1,1,1
GAA,1,1,1,1,1
EIF4A3,1,1,1,1,1
RP11-334C17.6,1,1,1,1,1
CARD14,1,1,1,1,1
RP11-334C17.5,1,1,1,1,1
SGSH,1,1,1,1,1
SLC26A11,1,1,1,1,1
RNF213,1,1,1,1,1
CTD-2147H16.5,1,1,1,1,1
CTD-2147H16.4,1,1,1,1,1
ENDOV,1,1,1,1,1
CTD-2526A2.2,1,1,1,1,1
NPTX1,1,1,1,1,1
RPTOR,1,1,1,1,1
RP11-28G8.1,1,1,1,1,1
CTD-2561B21.4,1,1,1,1,1
CTD-2561B21.3,1,1,1,1,1
CTD-2561B21.5,1,1,1,1,1
CHMP6,1,1,1,1,1
CTD-2561B21.7,1,1,1,1,1
CTD-2561B21.11,1,1,1,1,1
CTD-2561B21.11,1,1,1,1,1
BAIAP2-AS1,1,1,1,1,1
BAIAP2,1,1,1,1,1
AATK,1,1,1,1,1
RP11-149I9.2,1,1,1,1,1
AATK-AS1,1,1,1,1,1
CEP131,1,1,1,1,1
RP11-455O6.2,1,1,1,1,1
ENTHD2,1,1,1,1,1
AC127611.1,1,1,1,1,1
C17orf89,1,1,1,1,1
SLC38A11,1,1,1,1,1
RP11-455O6.8,1,1,1,1,1
LINC11482,1,1,1,1,1
TMEM115,1,1,1,1,1
RP11-455O6.9,1,1,1,1,1
RP11-1155B8.9,1,1,1,1,1
RP11-1155B8.2,1,1,1,1,1
RP11-1155B8.3,1,1,1,1,1
RP11-1155B8.11,1,1,1,1,1
RP11-1155B8.4,1,1,1,1,1
BAHCC1,1,1,1,1,1
RP11-1155B8.8,1,1,1,1,1
RP13-766D21.4,1,1,1,1,1
ACTG1,1,1,1,1,1
RP13-766D21.2,1,1,1,1,1
FSCN2,1,1,1,1,1
FAAP111,1,1,1,1,1
NPLOC4,1,1,1,1,1
TSPAN11,1,1,1,1,1
PDE6G,1,1,1,1,1
OXLD1,1,1,1,1,1
CCDC137,1,1,1,1,1
ARL16,1,1,1,1,1
HGS,1,1,1,1,1
RP13-1132I1.11,1,1,1,1,1
RP13-1132I1.7,1,1,1,1,1
MRPL12,1,1,1,1,1
RP13-1132I1.11,1,1,1,1,1
SLC25A11,1,1,1,1,1
GCGR,1,1,1,1,1
FAM195B,1,1,1,1,1
PPP1R27,1,1,1,1,1
P4HB,1,1,1,1,1
RP11-498C9.2,1,1,1,1,1
RP11-498C9.3,1,1,1,1,1
ARHGDIA,1,1,1,1,1
RP11-498C9.15,1,1,1,1,1
RP11-498C9.16,1,1,1,1,1
ALYREF,1,1,1,1,1
ANAPC11,1,1,1,1,1
NPB,1,1,1,1,1
PCYT2,1,1,1,1,1
SIRT7,1,1,1,1,1
MAFG,1,1,1,1,1
RP11-498C9.12,1,1,1,1,1
MAFG-AS1,1,1,1,1,1
PYCR1,1,1,1,1,1
RP11-498C9.13,1,1,1,1,1
MYADML2,1,1,1,1,1
AC137723.5,1,1,1,1,1
NOTUM,1,1,1,1,1
RP11-498C9.17,1,1,1,1,1
ASPSCR1,1,1,1,1,1
STRA13,1,1,1,1,1
LRRC45,1,1,1,1,1
RAC3,1,1,1,1,1
DCXR,1,1,1,1,1
RP13-651J16.1,1,1,1,1,1
RFNG,1,1,1,1,1
GPS1,1,1,1,1,1
DUS1L,1,1,1,1,1
FASN,1,1,1,1,1
CCDC57,1,1,1,1,1
RP11-1376P16.2,1,1,1,1,1
RP11-1376P16.1,1,1,1,1,1
RP13-516M14.2,1,1,1,1,1
SLC16A3,1,1,1,1,1
CSNK1D,1,1,1,1,1
RP13-516M14.11,1,1,1,1,1
RP13-516M14.4,1,1,1,1,1
RP13-516M14.1,1,1,1,1,1
CD7,1,1,1,1,1
SECTM1,1,1,1,1,1
TEX19,1,1,1,1,1
UTS2R,1,1,1,1,1
RP13-21L14.1,1,1,1,1,1
OGFOD3,1,1,1,1,1
HEXDC,1,1,1,1,1
C17orf62,1,1,1,1,1
RP13-21L14.6,1,1,1,1,1
NARF,1,1,1,1,1
RP13-991F5.2,1,1,1,1,1
FOXK2,1,1,1,1,1
RP13-638C3.3,1,1,1,1,1
RP13-638C3.4,1,1,1,1,1
WDR45B,1,1,1,1,1
RAB41B,1,1,1,1,1
RP11-388C12.1,1,1,1,1,1
FN3KRP,1,1,1,1,1
AC124361.1,1,1,1,1,1
RP11-388C12.5,1,1,1,1,1
FN3K,1,1,1,1,1
TBCD,1,1,1,1,1
RP11-567O16.1,1,1,1,1,1
ZNF751,1,1,1,1,1
RP11-497H17.1,1,1,1,1,1
B3GNTL1,1,1,1,1,1
RP11-1197K16.2,1,1,1,1,1
METRNL,1,1,1,1,1
AC144831.3,1,1,1,1,1
AC144831.1,1,1,1,1,1
AC139199.4,1,1,1,1,1
AC139199.6,1,1,1,1,1
AC139199.5,1,1,1,1,1
AP115531.1,1,1,1,1,1
AP115531.2,1,1,1,1,1
RP11-683L23.7,1,1,1,1,1
USP14,1,1,1,1,1
THOC1,1,1,1,1,1
RP11-715O1.8,1,1,1,1,1
RP11-721L2.4,1,1,1,1,1
COLEC12,1,1,1,1,1
RP11-14P21.1,1,1,1,1,1
CETN1,1,1,1,1,1
CLUL1,1,1,1,1,1
RP11-816L2.2,1,1,1,1,1
TYMS,1,1,1,1,1
ENOSF1,1,1,1,1,1
RP11-816L2.6,1,1,1,1,1
YES1,1,1,1,1,1
RP11-769O8.1,1,1,1,1,1
RP11-769O8.2,1,1,1,1,1
RP11-672L11.6,1,1,1,1,1
RP11-672L11.3,1,1,1,1,1
ADCYAP1,1,1,1,1,1
RP11-672L11.1,1,1,1,1,1
RP11-689C9.1,1,1,1,1,1
RP11-78F17.1,1,1,1,1,1
LINC11471,1,1,1,1,1
RP11-476K15.1,1,1,1,1,1
CTD-2115H3.2,1,1,1,1,1
CTD-2115H3.1,1,1,1,1,1
RP11-161I6.2,1,1,1,1,1
METTL4,1,1,1,1,1
NDC81,1,1,1,1,1
SMCHD1,1,1,1,1,1
RP11-713M24.5,1,1,1,1,1
EMILIN2,1,1,1,1,1
LPIN2,1,1,1,1,1
RP11-737O24.5,1,1,1,1,1
RP11-737O24.2,1,1,1,1,1
RP11-737O24.1,1,1,1,1,1
MYOM1,1,1,1,1,1
RP13-271P17.2,1,1,1,1,1
RP13-271P17.3,1,1,1,1,1
MYL12A,1,1,1,1,1
RP13-271P17.1,1,1,1,1,1
MYL12B,1,1,1,1,1
RP11-838N2.5,1,1,1,1,1
RP11-838N2.3,1,1,1,1,1
IGLJCOR18,1,1,1,1,1
TGIF1,1,1,1,1,1
GAPLINC,1,1,1,1,1
DLGAP1,1,1,1,1,1
DLGAP1-AS1,1,1,1,1,1
DLGAP1-AS2,1,1,1,1,1
RP11-874J12.4,1,1,1,1,1
DLGAP1-AS3,1,1,1,1,1
DLGAP1-AS4,1,1,1,1,1
DLGAP1-AS5,1,1,1,1,1
RP11-172F11.1,1,1,1,1,1
RP11-92G19.2,1,1,1,1,1
C18orf42,1,1,1,1,1
RP11-191I17.2,1,1,1,1,1
RP11-835E18.5,1,1,1,1,1
LINC11526,1,1,1,1,1
LINC11667,1,1,1,1,1
ZBTB14,1,1,1,1,1
CTD-3196M3.1,1,1,1,1,1
CTD-3196M3.2,1,1,1,1,1
EPB41L3,1,1,1,1,1
RP11-286N3.1,1,1,1,1,1
RP11-286N3.2,1,1,1,1,1
MIR3976HG,1,1,1,1,1
TMEM211C,1,1,1,1,1
RP11-945C19.4,1,1,1,1,1
L3MBTL4,1,1,1,1,1
RP11-793A3.1,1,1,1,1,1
RP11-793A3.2,1,1,1,1,1
L3MBTL4-AS1,1,1,1,1,1
CTD-2124B21.2,1,1,1,1,1
LINC11387,1,1,1,1,1
RP11-91I8.1,1,1,1,1,1
RP11-91I8.3,1,1,1,1,1
ARHGAP28,1,1,1,1,1
RP11-146G7.2,1,1,1,1,1
LINC11668,1,1,1,1,1
LAMA1,1,1,1,1,1
RP11-781P6.1,1,1,1,1,1
RP11-76K13.3,1,1,1,1,1
LRRC31,1,1,1,1,1
PTPRM,1,1,1,1,1
RP11-678G15.2,1,1,1,1,1
RP11-789C17.3,1,1,1,1,1
RP11-789C17.5,1,1,1,1,1
RAB12,1,1,1,1,1
RP11-661O13.1,1,1,1,1,1
GACAT2,1,1,1,1,1
MTCL1,1,1,1,1,1
NDUFV2,1,1,1,1,1
RP11-143J12.3,1,1,1,1,1
NDUFV2-AS1,1,1,1,1,1
ANKRD12,1,1,1,1,1
RP11-888D11.3,1,1,1,1,1
TWSG1,1,1,1,1,1
RP11-61L19.2,1,1,1,1,1
RALBP1,1,1,1,1,1
PPP4R1,1,1,1,1,1
RP11-881L2.1,1,1,1,1,1
PPP4R1-AS1,1,1,1,1,1
RAB31,1,1,1,1,1
TXNDC2,1,1,1,1,1
RP11-474N24.6,1,1,1,1,1
VAPA,1,1,1,1,1
RP11-419J16.1,1,1,1,1,1
RP11-138E9.2,1,1,1,1,1
RP11-243E13.2,1,1,1,1,1
LINC11254,1,1,1,1,1
APCDD1,1,1,1,1,1
NAPG,1,1,1,1,1
RP11-883A18.3,1,1,1,1,1
RP11-856M7.6,1,1,1,1,1
RP11-856M7.4,1,1,1,1,1
RP11-856M7.1,1,1,1,1,1
PIEZO2,1,1,1,1,1
RP11-856M7.2,1,1,1,1,1
RP11-513M1.1,1,1,1,1,1
RP11-128P17.2,1,1,1,1,1
RP11-128P17.4,1,1,1,1,1
RP11-128P17.3,1,1,1,1,1
RP11-128P17.1,1,1,1,1,1
LINC11255,1,1,1,1,1
RP11-677O4.6,1,1,1,1,1
RP11-677O4.2,1,1,1,1,1
GNAL,1,1,1,1,1
RP11-78A19.2,1,1,1,1,1
CHMP1B,1,1,1,1,1
RP11-78A19.3,1,1,1,1,1
RP11-78A19.4,1,1,1,1,1
MPPE1,1,1,1,1,1
RP11-821I16.4,1,1,1,1,1
RP11-821I16.1,1,1,1,1,1
IMPA2,1,1,1,1,1
RP11-821I16.3,1,1,1,1,1
RP11-713I16.1,1,1,1,1,1
RP11-815J4.1,1,1,1,1,1
ANKRD62,1,1,1,1,1
RP11-64C12.4,1,1,1,1,1
RP11-64C12.6,1,1,1,1,1
CIDEA,1,1,1,1,1
RP11-64C12.8,1,1,1,1,1
TUBB6,1,1,1,1,1
AFG3L2,1,1,1,1,1
PRELID3A,1,1,1,1,1
RP11-861E21.1,1,1,1,1,1
RP11-861E21.2,1,1,1,1,1
SPIRE1,1,1,1,1,1
PSMG2,1,1,1,1,1
CEP76,1,1,1,1,1
RP11-973H7.5,1,1,1,1,1
RP11-973H7.4,1,1,1,1,1
RP11-973H7.1,1,1,1,1,1
PTPN2,1,1,1,1,1
SEH1L,1,1,1,1,1
RP11-773H22.4,1,1,1,1,1
CEP192,1,1,1,1,1
RP11-794M8.2,1,1,1,1,1
RP11-794M8.1,1,1,1,1,1
LDLRAD4,1,1,1,1,1
RP11-756J15.3,1,1,1,1,1
RP11-691H4.3,1,1,1,1,1
LDLRAD4-AS1,1,1,1,1,1
RP11-691H4.4,1,1,1,1,1
RP11-53B2.5,1,1,1,1,1
RP11-53B2.3,1,1,1,1,1
RP11-53B2.4,1,1,1,1,1
RP11-711H16.4,1,1,1,1,1
FAM211A,1,1,1,1,1
RNMT,1,1,1,1,1
MC5R,1,1,1,1,1
MC2R,1,1,1,1,1
ZNF519,1,1,1,1,1
RP11-411B11.2,1,1,1,1,1
RP11-411B11.3,1,1,1,1,1
RP11-757O6.1,1,1,1,1,1
CYP4F35P,1,1,1,1,1
CXADRP3,1,1,1,1,1
POTEC,1,1,1,1,1
ANKRD31B,1,1,1,1,1
RP11-1157N2__B.2,1,1,1,1,1
RP11-527H14.6,1,1,1,1,1
RP11-527H14.4,1,1,1,1,1
LINC11443,1,1,1,1,1
LINC11444,1,1,1,1,1
RP11-527H14.1,1,1,1,1,1
AP115242.1,1,1,1,1,1
RP11-815F19.2,1,1,1,1,1
RP11-815F19.1,1,1,1,1,1
ROCK1,1,1,1,1,1
RP11-699A5.2,1,1,1,1,1
GREB1L,1,1,1,1,1
RP11-296E23.1,1,1,1,1,1
ESCO1,1,1,1,1,1
SNRPD1,1,1,1,1,1
ABHD3,1,1,1,1,1
RP11-13N13.6,1,1,1,1,1
MIB1,1,1,1,1,1
MIR133A1HG,1,1,1,1,1
RP11-268I9.3,1,1,1,1,1
RP11-595B24.1,1,1,1,1,1
RP11-595B24.2,1,1,1,1,1
GATA6-AS1,1,1,1,1,1
GATA6,1,1,1,1,1
RP11-627G18.2,1,1,1,1,1
RP11-627G18.1,1,1,1,1,1
RP11-627G18.4,1,1,1,1,1
RP11-535A5.1,1,1,1,1,1
CTAGE1,1,1,1,1,1
RP11-739L11.1,1,1,1,1,1
RP11-371A5.1,1,1,1,1,1
RBBP8,1,1,1,1,1
CABLES1,1,1,1,1,1
TMEM241,1,1,1,1,1
RP11-17J14.2,1,1,1,1,1
RIOK3,1,1,1,1,1
C18orf8,1,1,1,1,1
NPC1,1,1,1,1,1
ANKRD29,1,1,1,1,1
LAMA3,1,1,1,1,1
RP11-413A21.1,1,1,1,1,1
TTC39C,1,1,1,1,1
TTC39C-AS1,1,1,1,1,1
RP11-413A21.3,1,1,1,1,1
RP11-799B12.2,1,1,1,1,1
CABYR,1,1,1,1,1
RP11-799B12.4,1,1,1,1,1
OSBPL1A,1,1,1,1,1
RP11-621L6.2,1,1,1,1,1
RP11-621L6.3,1,1,1,1,1
IMPACT,1,1,1,1,1
HRH4,1,1,1,1,1
RP11-178F11.2,1,1,1,1,1
RP11-178F11.3,1,1,1,1,1
RP11-449D8.1,1,1,1,1,1
RP11-449D8.2,1,1,1,1,1
RP11-449D8.5,1,1,1,1,1
RP11-958F21.1,1,1,1,1,1
RP11-958F21.3,1,1,1,1,1
ZNF521,1,1,1,1,1
CTD-2116O16.2,1,1,1,1,1
SS18,1,1,1,1,1
PSMA8,1,1,1,1,1
TAF4B,1,1,1,1,1
LINC11543,1,1,1,1,1
KCTD1,1,1,1,1,1
AQP4-AS1,1,1,1,1,1
PCAT18,1,1,1,1,1
RP11-17A19.2,1,1,1,1,1
RP11-552O4.1,1,1,1,1,1
AQP4,1,1,1,1,1
CHST9,1,1,1,1,1
RP11-57J16.1,1,1,1,1,1
RP11-739N11.1,1,1,1,1,1
RP11-26N15.2,1,1,1,1,1
RP11-612A1.1,1,1,1,1,1
CDH2,1,1,1,1,1
AC115933.2,1,1,1,1,1
RP11-511D21.1,1,1,1,1,1
CTD-2515C13.2,1,1,1,1,1
RP11-784B15.1,1,1,1,1,1
RP11-675P14.1,1,1,1,1,1
RP11-25I11.1,1,1,1,1,1
DSC3,1,1,1,1,1
DSC2,1,1,1,1,1
DSCAS,1,1,1,1,1
DSC1,1,1,1,1,1
RP11-418H21.3,1,1,1,1,1
DSG1,1,1,1,1,1
DSG1-AS1,1,1,1,1,1
DSG4,1,1,1,1,1
DSG3,1,1,1,1,1
RP11-651P15.1,1,1,1,1,1
DSG2,1,1,1,1,1
DSG2-AS1,1,1,1,1,1
TTR,1,1,1,1,1
B4GALT6,1,1,1,1,1
RP11-549B18.1,1,1,1,1,1
SLC25A52,1,1,1,1,1
TRAPPC8,1,1,1,1,1
RP11-211K21.2,1,1,1,1,1
RP11-326K13.4,1,1,1,1,1
RNF125,1,1,1,1,1
RP11-53I6.3,1,1,1,1,1
RNF138,1,1,1,1,1
RP11-53I6.4,1,1,1,1,1
GAREM1,1,1,1,1,1
MEP1B,1,1,1,1,1
RP11-344B2.2,1,1,1,1,1
AC121224.1,1,1,1,1,1
RP11-386P4.1,1,1,1,1,1
KLHL14,1,1,1,1,1
AC112123.1,1,1,1,1,1
RP11-746B8.1,1,1,1,1,1
CCDC178,1,1,1,1,1
RP11-681N21.1,1,1,1,1,1
RP11-258B16.1,1,1,1,1,1
ASXL3,1,1,1,1,1
NOL4,1,1,1,1,1
RP11-379L18.1,1,1,1,1,1
RP11-379L18.3,1,1,1,1,1
DTNA,1,1,1,1,1
RP11-138H11.1,1,1,1,1,1
RP11-96A15.1,1,1,1,1,1
MAPRE2,1,1,1,1,1
RP11-294N21.3,1,1,1,1,1
ZNF397,1,1,1,1,1
ZSCAN31,1,1,1,1,1
RP11-158H5.8,1,1,1,1,1
RP11-158H5.7,1,1,1,1,1
RP11-54G14.1,1,1,1,1,1
ZNF24,1,1,1,1,1
ZNF396,1,1,1,1,1
RP11-322E11.2,1,1,1,1,1
RP11-322E11.5,1,1,1,1,1
RP11-322E11.6,1,1,1,1,1
INO81C,1,1,1,1,1
GALNT1,1,1,1,1,1
RP11-873E21.1,1,1,1,1,1
RP11-915K4.1,1,1,1,1,1
C18orf21,1,1,1,1,1
RPRD1A,1,1,1,1,1
SLC39A6,1,1,1,1,1
ELP2,1,1,1,1,1
RP11-49I11.1,1,1,1,1,1
MOCOS,1,1,1,1,1
FHOD3,1,1,1,1,1
TPGS2,1,1,1,1,1
KIAA1328,1,1,1,1,1
RP11-58G13.1,1,1,1,1,1
RP11-95O2.1,1,1,1,1,1
CELF4,1,1,1,1,1
RP11-95O2.5,1,1,1,1,1
RP11-797E24.3,1,1,1,1,1
RP11-687D19.1,1,1,1,1,1
RP11-244M2.1,1,1,1,1,1
RP11-636O21.1,1,1,1,1,1
LINC11477,1,1,1,1,1
KC6,1,1,1,1,1
PIK3C3,1,1,1,1,1
LINC11917,1,1,1,1,1
RIT2,1,1,1,1,1
SYT4,1,1,1,1,1
LINC11478,1,1,1,1,1
RP11-456K23.1,1,1,1,1,1
SETBP1,1,1,1,1,1
RP11-846C15.2,1,1,1,1,1
SLC14A2,1,1,1,1,1
SLC14A2-AS1,1,1,1,1,1
RP11-116O18.3,1,1,1,1,1
