Symbol,ID,is_feature_control,is_feature_control_mitochondrial,is_feature_control_ribosomal,mean_counts,log10_mean_counts,n_cells_by_counts,pct_dropout_by_counts,total_counts,log10_total_counts
RP4-635E18.9,ENSG00000277726,0,0,0,0.0001025220422390814,4.4522474989331306e-05,1,99.9897477957761,1.0,0.3010299956639812
MASP2,ENSG00000009724,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP4-635E18.8,ENSG00000271895,0,0,0,0.0054336682386713145,0.0023534240444839033,53,99.45663317613287,53.0,1.7323937598229686
SRM,ENSG00000116649,0,0,0,0.3290957555874513,0.12355627110462486,2090,78.57289317203198,3210.0,3.5066403055665023
EXOSC10,ENSG00000171824,0,0,0,0.10600779167521017,0.043758186525306095,955,90.20914496616771,1034.0,3.0149403497929366
RP4-635E18.7,ENSG00000226849,0,0,0,0.004305925774041419,0.0018660251971289786,42,99.56940742259586,42.0,1.6334684555795866
RP4-635E18.6,ENSG00000230337,0,0,0,0.0038958376050850932,0.0016886535459384312,37,99.6206684437154,38.0,1.591064607026499
MTOR,ENSG00000198793,0,0,0,0.04664752921878204,0.0198004525599243,440,95.48903014148041,455.0,2.6589648426644352
MTOR-AS1,ENSG00000225602,0,0,0,0.0,0.0,0,100.0,0.0,0.0
ANGPTL7,ENSG00000171819,0,0,0,0.0,0.0,0,100.0,0.0,0.0
UBIAD1,ENSG00000120942,0,0,0,0.06920237851137995,0.029059916202362056,634,93.50010252204224,675.0,2.829946695941636
PTCHD2,ENSG00000204624,0,0,0,0.0011277424646298955,0.0004894963683256573,11,99.88722575353701,11.0,1.0791812460476249
RP1-69M21.2,ENSG00000235643,0,0,0,0.0,0.0,0,100.0,0.0,0.0
FBXO2,ENSG00000116661,0,0,0,0.011892556899733443,0.005134401414089212,110,98.8722575353701,116.0,2.0681858617461617
FBXO44,ENSG00000132879,0,0,0,0.09421775681771581,0.03910375817073002,877,91.00881689563256,919.0,2.963787827345555
FBXO6,ENSG00000116663,0,0,0,0.019889276194381793,0.008553025342350884,180,98.15460323969654,194.0,2.290034611362518
MAD2L2,ENSG00000116670,0,0,0,0.12548697970063563,0.051340475190048654,1069,89.0403936846422,1224.0,3.0881360887005513
DRAXIN,ENSG00000162490,0,0,0,0.002255484929259791,0.0009784416429314742,22,99.77445150707402,22.0,1.3617278360175928
AGTRAP,ENSG00000177674,0,0,0,0.0292187820381382,0.012507702976605327,274,97.19089604264917,285.0,2.456366033129043
C1orf167,ENSG00000215910,0,0,0,0.00030756612671724423,0.00013355373440395,3,99.96924338732828,3.0,0.6020599913279624
RP11-56N19.5,ENSG00000177553,0,0,0,0.0,0.0,0,100.0,0.0,0.0
MTHFR,ENSG00000177000,0,0,0,0.07299569407422596,0.030597979148098937,658,93.25404962066844,712.0,2.8530895298518657
CLCN6,ENSG00000011021,0,0,0,0.04223908140250154,0.017967354111137247,401,95.88886610621283,412.0,2.615950051656401
NPPA-AS1,ENSG00000242349,0,0,0,0.0036907935206069303,0.0015999405475903188,36,99.6309206479393,36.0,1.568201724066995
NPPA,ENSG00000175206,0,0,0,0.0007176542956735698,0.0003115615171616906,7,99.92823457043264,7.0,0.9030899869919435
NPPB,ENSG00000120937,0,0,0,0.0,0.0,0,100.0,0.0,0.0
KIAA2013,ENSG00000116685,0,0,0,0.09514045519786754,0.039469822377571,877,91.00881689563256,928.0,2.968015713993642
PLOD1,ENSG00000083444,0,0,0,0.029526348164855443,0.012637465782780535,278,97.14988722575355,288.0,2.4608978427565478
MFN2,ENSG00000116688,0,0,0,0.04131638302234981,0.017582701196445154,387,96.03239696534756,403.0,2.606381365110605
MIIP,ENSG00000116691,0,0,0,0.11995078941972524,0.04919894021214814,1069,89.0403936846422,1170.0,3.068556895072363
TNFRSF8,ENSG00000120949,0,0,0,0.001742874718064384,0.0007562620289880109,15,99.84621693664137,17.0,1.255272505103306
TNFRSF1B,ENSG00000028137,0,0,0,0.07525117900348575,0.031509927426480344,505,94.82263686692639,734.0,2.8662873390841948
VPS13D,ENSG00000048707,0,0,0,0.05782243182284191,0.024412772281742,532,94.54582735288088,564.0,2.7520484478194387
RP5-888M10.2,ENSG00000229484,0,0,0,0.0001025220422390814,4.4522474989331306e-05,1,99.9897477957761,1.0,0.3010299956639812
DHRS3,ENSG00000162496,0,0,0,0.004203403731802337,0.001821689075207662,37,99.6206684437154,41.0,1.6232492903979006
RP11-474O21.5,ENSG00000272482,0,0,0,0.0,0.0,0,100.0,0.0,0.0
AADACL4,ENSG00000204518,0,0,0,0.0,0.0,0,100.0,0.0,0.0
AADACL3,ENSG00000188984,0,0,0,0.0,0.0,0,100.0,0.0,0.0
C1orf158,ENSG00000157330,0,0,0,0.0001025220422390814,4.4522474989331306e-05,1,99.9897477957761,1.0,0.3010299956639812
PRAMEF12,ENSG00000116726,0,0,0,0.0,0.0,0,100.0,0.0,0.0
PRAMEF1,ENSG00000116721,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP5-845O24.8,ENSG00000228338,0,0,0,0.0,0.0,0,100.0,0.0,0.0
PRAMEF11,ENSG00000239810,0,0,0,0.0,0.0,0,100.0,0.0,0.0
HNRNPCL1,ENSG00000179172,0,0,0,0.00030756612671724423,0.00013355373440395,3,99.96924338732828,3.0,0.6020599913279624
PRAMEF2,ENSG00000120952,0,0,0,0.0,0.0,0,100.0,0.0,0.0
PRAMEF4,ENSG00000243073,0,0,0,0.0,0.0,0,100.0,0.0,0.0
PRAMEF10,ENSG00000187545,0,0,0,0.0,0.0,0,100.0,0.0,0.0
PRAMEF7,ENSG00000204510,0,0,0,0.0,0.0,0,100.0,0.0,0.0
PRAMEF6,ENSG00000232423,0,0,0,0.0,0.0,0,100.0,0.0,0.0
PRAMEF27,ENSG00000274764,0,0,0,0.0,0.0,0,100.0,0.0,0.0
PRAMEF26,ENSG00000280267,0,0,0,0.0,0.0,0,100.0,0.0,0.0
PRAMEF25,ENSG00000229571,0,0,0,0.0,0.0,0,100.0,0.0,0.0
HNRNPCL3,ENSG00000277058,0,0,0,0.0,0.0,0,100.0,0.0,0.0
HNRNPCL2,ENSG00000275774,0,0,0,0.0002050440844781628,8.904038614543342e-05,2,99.97949559155218,2.0,0.47712125471966244
RP13-221M14.2,ENSG00000233336,0,0,0,0.0,0.0,0,100.0,0.0,0.0
HNRNPCL4,ENSG00000179412,0,0,0,0.0,0.0,0,100.0,0.0,0.0
PRAMEF9,ENSG00000204505,0,0,0,0.0,0.0,0,100.0,0.0,0.0
PRAMEF18,ENSG00000279804,0,0,0,0.0,0.0,0,100.0,0.0,0.0
PRAMEF5,ENSG00000270601,0,0,0,0.0,0.0,0,100.0,0.0,0.0
PRAMEF8,ENSG00000182330,0,0,0,0.0,0.0,0,100.0,0.0,0.0
PRAMEF15,ENSG00000204501,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-219C24.10,ENSG00000228229,0,0,0,0.0,0.0,0,100.0,0.0,0.0
PRAMEF14,ENSG00000204481,0,0,0,0.0,0.0,0,100.0,0.0,0.0
PRAMEF19,ENSG00000204480,0,0,0,0.0,0.0,0,100.0,0.0,0.0
PRAMEF17,ENSG00000204479,0,0,0,0.0,0.0,0,100.0,0.0,0.0
PRAMEF20,ENSG00000204478,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LRRC38,ENSG00000162494,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP4-597A16.2,ENSG00000259961,0,0,0,0.0,0.0,0,100.0,0.0,0.0
PDPN,ENSG00000162493,0,0,0,0.0,0.0,0,100.0,0.0,0.0
CTA-520D8.2,ENSG00000237445,0,0,0,0.0,0.0,0,100.0,0.0,0.0
PRDM2,ENSG00000116731,0,0,0,0.39717039163420137,0.14524937364029228,2932,69.94053721550134,3874.0,3.588271706842329
RP11-344F13.1,ENSG00000231606,0,0,0,0.0002050440844781628,8.904038614543342e-05,2,99.97949559155218,2.0,0.47712125471966244
RP4-704D23.1,ENSG00000234593,0,0,0,0.0,0.0,0,100.0,0.0,0.0
KAZN,ENSG00000189337,0,0,0,0.0001025220422390814,4.4522474989331306e-05,1,99.9897477957761,1.0,0.3010299956639812
TMEM51-AS1,ENSG00000175147,0,0,0,0.0,0.0,0,100.0,0.0,0.0
TMEM51,ENSG00000171729,0,0,0,0.0,0.0,0,100.0,0.0,0.0
C1orf195,ENSG00000204464,0,0,0,0.0,0.0,0,100.0,0.0,0.0
FHAD1,ENSG00000142621,0,0,0,0.0001025220422390814,4.4522474989331306e-05,1,99.9897477957761,1.0,0.3010299956639812
RP3-467K16.2,ENSG00000233485,0,0,0,0.0001025220422390814,4.4522474989331306e-05,1,99.9897477957761,1.0,0.3010299956639812
RP3-467K16.7,ENSG00000236045,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP3-467K16.4,ENSG00000228140,0,0,0,0.000512610211195407,0.00022256674596849525,5,99.94873897888046,5.0,0.7781512503836436
EFHD2,ENSG00000142634,0,0,0,0.1935616157473857,0.07684484369331424,1465,84.98052081197459,1888.0,3.2762319579218335
CTRC,ENSG00000162438,0,0,0,0.0007176542956735698,0.0003115615171616906,7,99.92823457043264,7.0,0.9030899869919435
CELA2A,ENSG00000142615,0,0,0,0.0001025220422390814,4.4522474989331306e-05,1,99.9897477957761,1.0,0.3010299956639812
CELA2B,ENSG00000215704,0,0,0,0.0,0.0,0,100.0,0.0,0.0
CASP9,ENSG00000132906,0,0,0,0.04275169161369694,0.01818090305673084,400,95.89911831043675,417.0,2.621176281775035
DNAJC16,ENSG00000116138,0,0,0,0.058027475907320075,0.024496946035645013,534,94.52532294443306,566.0,2.7535830588929064
RP4-680D5.8,ENSG00000272510,0,0,0,0.0014353085913471396,0.0006228996812785697,14,99.85646914086529,14.0,1.1760912590556813
AGMAT,ENSG00000116771,0,0,0,0.04592987492310847,0.019502567939620602,425,95.64281320483904,448.0,2.6522463410033232
RP4-680D5.2,ENSG00000237301,0,0,0,0.0006151322534344885,0.00026706641114427704,6,99.93848677465655,6.0,0.8450980400142568
DDI2,ENSG00000197312,0,0,0,0.08970678695919623,0.03730965579729219,803,91.76748000820176,875.0,2.9425041061680806
RSC1A1,ENSG00000215695,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP4-680D5.9,ENSG00000271742,0,0,0,0.0001025220422390814,4.4522474989331306e-05,1,99.9897477957761,1.0,0.3010299956639812
PLEKHM2,ENSG00000116786,0,0,0,0.04500717654295674,0.019119272956453864,428,95.61205659216732,439.0,2.6434526764861874
RP11-288I21.1,ENSG00000237938,0,0,0,0.0,0.0,0,100.0,0.0,0.0
SLC25A34,ENSG00000162461,0,0,0,0.0036907935206069303,0.0015999405475903188,36,99.6309206479393,36.0,1.568201724066995
RP11-169K16.4,ENSG00000224459,0,0,0,0.0,0.0,0,100.0,0.0,0.0
TMEM82,ENSG00000162460,0,0,0,0.0,0.0,0,100.0,0.0,0.0
FBLIM1,ENSG00000162458,0,0,0,0.006868976830018454,0.0029729597870692495,67,99.31310231699815,67.0,1.8325089127062364
UQCRHL,ENSG00000233954,0,0,0,0.08058232519991798,0.0336578596209803,720,92.61841295878614,786.0,2.8959747323590648
FLJ37453,ENSG00000179743,0,0,0,0.05761738773836375,0.02432858221035233,536,94.50481853598524,562.0,2.7505083948513462
SPEN,ENSG00000065526,0,0,0,0.3096165675620258,0.1171441605664187,2308,76.33791265122001,3020.0,3.4801507252732806
ZBTB17,ENSG00000116809,0,0,0,0.04275169161369694,0.01818090305673084,402,95.87861390198893,417.0,2.621176281775035
C1orf64,ENSG00000183888,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-5P18.5,ENSG00000233078,0,0,0,0.0,0.0,0,100.0,0.0,0.0
HSPB7,ENSG00000173641,0,0,0,0.0,0.0,0,100.0,0.0,0.0
CLCNKA,ENSG00000186510,0,0,0,0.0,0.0,0,100.0,0.0,0.0
CLCNKB,ENSG00000184908,0,0,0,0.0,0.0,0,100.0,0.0,0.0
FAM131C,ENSG00000185519,0,0,0,0.0,0.0,0,100.0,0.0,0.0
EPHA2,ENSG00000142627,0,0,0,0.0001025220422390814,4.4522474989331306e-05,1,99.9897477957761,1.0,0.3010299956639812
RP11-276H7.2,ENSG00000227959,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-276H7.3,ENSG00000224621,0,0,0,0.0,0.0,0,100.0,0.0,0.0
ARHGEF19-AS1,ENSG00000234166,0,0,0,0.0,0.0,0,100.0,0.0,0.0
ARHGEF19,ENSG00000142632,0,0,0,0.011584990773016198,0.005002376946769565,113,98.84150092269837,113.0,2.0569048513364727
RSG1,ENSG00000132881,0,0,0,0.004510969858519582,0.0019546838647642416,43,99.55915521837196,44.0,1.6532125137753437
FBXO42,ENSG00000037637,0,0,0,0.08960426491695715,0.037268794482692345,824,91.5521837194997,874.0,2.942008053022313
SZRD1,ENSG00000055070,0,0,0,0.17028911215911421,0.06829316457070651,1463,85.00102522042239,1661.0,3.220631019448092
SPATA21,ENSG00000187144,0,0,0,0.002255484929259791,0.0009784416429314742,22,99.77445150707402,22.0,1.3617278360175928
NECAP2,ENSG00000157191,0,0,0,0.33719499692433874,0.1261947430235694,2623,73.10846832068894,3289.0,3.5171958979499744
RP4-798A10.2,ENSG00000226029,0,0,0,0.011072380561820791,0.004782246939571361,107,98.90301414804183,108.0,2.037426497940624
RP4-798A10.7,ENSG00000261135,0,0,0,0.006663932745540291,0.0028845087721191985,64,99.34385892966988,65.0,1.8195439355418688
RP4-798A10.4,ENSG00000224174,0,0,0,0.0001025220422390814,4.4522474989331306e-05,1,99.9897477957761,1.0,0.3010299956639812
RP5-875O13.1,ENSG00000233421,0,0,0,0.0001025220422390814,4.4522474989331306e-05,1,99.9897477957761,1.0,0.3010299956639812
FAM231C,ENSG00000268991,0,0,0,0.0,0.0,0,100.0,0.0,0.0
NBPF1,ENSG00000219481,0,0,0,0.006356366618823047,0.0027517984634003274,62,99.3643633381177,62.0,1.7993405494535817
RP5-1182A14.5,ENSG00000271732,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP1-163M9.8,ENSG00000282143,0,0,0,0.0,0.0,0,100.0,0.0,0.0
FAM231A,ENSG00000237847,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP1-163M9.7,ENSG00000279151,0,0,0,0.0,0.0,0,100.0,0.0,0.0
FAM231C-1,ENSG00000279132,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP5-1182A14.7,ENSG00000282740,0,0,0,0.0,0.0,0,100.0,0.0,0.0
CROCC,ENSG00000058453,0,0,0,0.016198482673774862,0.006978542112459529,157,98.39040393684643,158.0,2.2013971243204513
RP11-108M9.1,ENSG00000223643,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-108M9.2,ENSG00000230239,0,0,0,0.0001025220422390814,4.4522474989331306e-05,1,99.9897477957761,1.0,0.3010299956639812
RP11-108M9.3,ENSG00000228549,0,0,0,0.0002050440844781628,8.904038614543342e-05,2,99.97949559155218,2.0,0.47712125471966244
RP11-108M9.4,ENSG00000238142,0,0,0,0.0760713553413984,0.03184107077603749,667,93.16177978265327,742.0,2.8709888137605755
RP11-108M9.6,ENSG00000272426,0,0,0,0.009739594012712733,0.0042093861934550105,91,99.06704941562437,95.0,1.9822712330395684
MFAP2,ENSG00000117122,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP1-37C10.3,ENSG00000226526,0,0,0,0.0,0.0,0,100.0,0.0,0.0
ATP13A2,ENSG00000159363,0,0,0,0.040803772811154396,0.017368857831100808,379,96.11441459913883,398.0,2.6009728956867484
SDHB,ENSG00000117118,0,0,0,0.23498052081197457,0.09166010757901413,1892,80.6028296083658,2292.0,3.3604040547299387
PADI2,ENSG00000117115,0,0,0,0.0027680951404551978,0.0012005076506860393,26,99.73344269017839,27.0,1.4471580313422192
RP11-380J14.1,ENSG00000204362,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-380J14.4,ENSG00000282843,0,0,0,0.0,0.0,0,100.0,0.0,0.0
PADI1,ENSG00000142623,0,0,0,0.0,0.0,0,100.0,0.0,0.0
PADI3,ENSG00000142619,0,0,0,0.0,0.0,0,100.0,0.0,0.0
PADI4,ENSG00000159339,0,0,0,0.0038958376050850932,0.0016886535459384312,36,99.6309206479393,38.0,1.591064607026499
AC004824.2,ENSG00000280226,0,0,0,0.0,0.0,0,100.0,0.0,0.0
PADI6,ENSG00000276747,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP1-20B21.4,ENSG00000227751,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RCC2,ENSG00000179051,0,0,0,0.1682386713143326,0.0675315782608469,1397,85.67767069920032,1641.0,3.215373152783422
ARHGEF10L,ENSG00000074964,0,0,0,0.00030756612671724423,0.00013355373440395,3,99.96924338732828,3.0,0.6020599913279624
RP11-473A10.2,ENSG00000236648,0,0,0,0.0,0.0,0,100.0,0.0,0.0
ACTL8,ENSG00000117148,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-174G17.2,ENSG00000261781,0,0,0,0.0001025220422390814,4.4522474989331306e-05,1,99.9897477957761,1.0,0.3010299956639812
IGSF21,ENSG00000117154,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-174G17,ENSG00000230035,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-422P22.1,ENSG00000225387,0,0,0,0.0,0.0,0,100.0,0.0,0.0
KLHDC7A,ENSG00000179023,0,0,0,0.0006151322534344885,0.00026706641114427704,6,99.93848677465655,6.0,0.8450980400142568
PAX7,ENSG00000009709,0,0,0,0.0,0.0,0,100.0,0.0,0.0
TAS1R2,ENSG00000179002,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP13-279N23.2,ENSG00000255275,0,0,0,0.0,0.0,0,100.0,0.0,0.0
ALDH4A1,ENSG00000159423,0,0,0,0.008611851548082838,0.0037240669677650025,82,99.15931925363954,84.0,1.9294189257142929
IFFO2,ENSG00000169991,0,0,0,0.0077916752101701865,0.0033707665765880615,76,99.22083247898298,76.0,1.8864907251724818
UBR4,ENSG00000127481,0,0,0,0.12200123026450686,0.04999333312049346,1094,88.7840885790445,1190.0,3.0759117614827773
RP1-43E13.2,ENSG00000230424,0,0,0,0.01096985851958171,0.004738207545739265,103,98.94402296493746,107.0,2.03342375548695
EMC1,ENSG00000127463,0,0,0,0.03772811154398196,0.016083581717221355,357,96.33996309206479,368.0,2.56702636615906
MRTO4,ENSG00000053372,0,0,0,0.13912241131843348,0.05657039633859372,1141,88.30223498052081,1357.0,3.132899769944483
AKR7A3,ENSG00000162482,0,0,0,0.0019479188025425466,0.0008451475147472278,19,99.80520811974574,19.0,1.3010299956639813
AKR7A2,ENSG00000053371,0,0,0,0.3144351035472627,0.11873914893073176,2221,77.22985441870001,3067.0,3.4868553552769432
PQLC2,ENSG00000040487,0,0,0,0.04100881689563256,0.017454407813038735,386,96.04264916957146,400.0,2.603144372620182
CAPZB,ENSG00000077549,0,0,0,0.9166495796596268,0.2825427182346909,4840,50.3793315562846,8941.0,3.951434665532013
RP5-1056L3.1,ENSG00000235185,0,0,0,0.0,0.0,0,100.0,0.0,0.0
MINOS1,ENSG00000173436,0,0,0,0.831146196432233,0.2627230192165802,4593,52.911625999589916,8107.0,3.9089137400209713
MINOS1-NBL1,ENSG00000270136,0,0,0,0.0,0.0,0,100.0,0.0,0.0
NBL1,ENSG00000158747,0,0,0,0.0076891531679311054,0.0033265838122279565,72,99.26184129587861,75.0,1.8808135922807914
HTR6,ENSG00000158748,0,0,0,0.0,0.0,0,100.0,0.0,0.0
TMCO4,ENSG00000162542,0,0,0,0.04285421365593602,0.018223600248123743,401,95.88886610621283,418.0,2.622214022966295
RNF186,ENSG00000178828,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-91K11.2,ENSG00000235434,0,0,0,0.0,0.0,0,100.0,0.0,0.0
OTUD3,ENSG00000169914,0,0,0,0.04049620668443715,0.017240501252095513,377,96.13491900758663,395.0,2.597695185925512
PLA2G2E,ENSG00000188784,0,0,0,0.0,0.0,0,100.0,0.0,0.0
PLA2G2A,ENSG00000188257,0,0,0,0.0,0.0,0,100.0,0.0,0.0
PLA2G5,ENSG00000127472,0,0,0,0.0001025220422390814,4.4522474989331306e-05,1,99.9897477957761,1.0,0.3010299956639812
PLA2G2D,ENSG00000117215,0,0,0,0.0027680951404551978,0.0012005076506860393,26,99.73344269017839,27.0,1.4471580313422192
PLA2G2F,ENSG00000158786,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP3-340N1.2,ENSG00000227066,0,0,0,0.0,0.0,0,100.0,0.0,0.0
PLA2G2C,ENSG00000187980,0,0,0,0.000512610211195407,0.00022256674596849525,5,99.94873897888046,5.0,0.7781512503836436
UBXN10-AS1,ENSG00000225986,0,0,0,0.0036907935206069303,0.0015999405475903188,31,99.68218166905885,36.0,1.568201724066995
UBXN10,ENSG00000162543,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP3-340N1.6,ENSG00000228105,0,0,0,0.0,0.0,0,100.0,0.0,0.0
VWA5B1,ENSG00000158816,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP4-745E8.2,ENSG00000226664,0,0,0,0.000512610211195407,0.00022256674596849525,4,99.95899118310436,5.0,0.7781512503836436
LINC01141,ENSG00000236963,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP4-749H3.2,ENSG00000226487,0,0,0,0.0,0.0,0,100.0,0.0,0.0
CAMK2N1,ENSG00000162545,0,0,0,0.003588271478367849,0.0015555772519898572,34,99.65142505638713,35.0,1.5563025007672873
MUL1,ENSG00000090432,0,0,0,0.05392659421775682,0.022810363403709445,507,94.80213245847857,526.0,2.7218106152125467
FAM43B,ENSG00000183114,0,0,0,0.0,0.0,0,100.0,0.0,0.0
CDA,ENSG00000158825,0,0,0,0.0,0.0,0,100.0,0.0,0.0
PINK1,ENSG00000158828,0,0,0,0.02983391429157269,0.012767189828720429,284,97.08837400041008,291.0,2.4653828514484184
PINK1-AS,ENSG00000117242,0,0,0,0.003280705351650605,0.0014224601683719054,32,99.67192946483495,32.0,1.5185139398778875
DDOST,ENSG00000244038,0,0,0,0.25117900348574945,0.09731944771482193,2018,79.31105187615337,2450.0,3.389343311252078
KIF17,ENSG00000117245,0,0,0,0.0016403526758253025,0.0007118124632255436,16,99.83596473241747,16.0,1.2304489213782739
SH2D5,ENSG00000189410,0,0,0,0.0001025220422390814,4.4522474989331306e-05,1,99.9897477957761,1.0,0.3010299956639812
RP5-930J4.2,ENSG00000233069,0,0,0,0.0,0.0,0,100.0,0.0,0.0
HP1BP3,ENSG00000127483,0,0,0,0.6189255689973344,0.20922688228221373,4041,58.5708427311872,6037.0,3.7808931086870787
EIF4G3,ENSG00000075151,0,0,0,0.2182694279270043,0.08574334586840782,1773,81.82284191101087,2129.0,3.3283796034387376
ECE1,ENSG00000117298,0,0,0,0.09062948533934796,0.03767723472901388,806,91.73672339553003,884.0,2.9469432706978256
RP3-329E20.2,ENSG00000236936,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP5-1071N3.1,ENSG00000231105,0,0,0,0.0038958376050850932,0.0016886535459384312,38,99.6104162394915,38.0,1.591064607026499
RP11-293F5.1,ENSG00000236009,0,0,0,0.0,0.0,0,100.0,0.0,0.0
NBPF3,ENSG00000142794,0,0,0,0.008406807463604674,0.003635768811132067,81,99.16957145786344,82.0,1.919078092376074
ALPL,ENSG00000162551,0,0,0,0.001025220422390814,0.00044501948960348476,10,99.89747795776091,10.0,1.041392685158225
RP11-63N8.3,ENSG00000233431,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RAP1GAP,ENSG00000076864,0,0,0,0.0,0.0,0,100.0,0.0,0.0
USP48,ENSG00000090686,0,0,0,0.2391839245437769,0.09313577085249265,1936,80.15173262251383,2333.0,3.3681008517093516
LDLRAD2,ENSG00000187942,0,0,0,0.00030756612671724423,0.00013355373440395,3,99.96924338732828,3.0,0.6020599913279624
HSPG2,ENSG00000142798,0,0,0,0.000512610211195407,0.00022256674596849525,5,99.94873897888046,5.0,0.7781512503836436
CELA3B,ENSG00000219073,0,0,0,0.0,0.0,0,100.0,0.0,0.0
CELA3A,ENSG00000142789,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP1-224A6.3,ENSG00000228397,0,0,0,0.000512610211195407,0.00022256674596849525,5,99.94873897888046,5.0,0.7781512503836436
LINC00339,ENSG00000218510,0,0,0,0.023477547672749642,0.010078319857552915,223,97.71375845806848,229.0,2.361727836017593
CDC42,ENSG00000070831,0,0,0,0.8712323149477138,0.2721277088450757,5018,48.55443920442896,8498.0,3.9293678292400998
RP1-224A6.9,ENSG00000271840,0,0,0,0.0002050440844781628,8.904038614543342e-05,2,99.97949559155218,2.0,0.47712125471966244
WNT4,ENSG00000162552,0,0,0,0.001025220422390814,0.00044501948960348476,10,99.89747795776091,10.0,1.041392685158225
ZBTB40,ENSG00000184677,0,0,0,0.0363953249948739,0.015525445288788764,343,96.4834939511995,355.0,2.5514499979728753
EPHA8,ENSG00000070886,0,0,0,0.0,0.0,0,100.0,0.0,0.0
C1QA,ENSG00000173372,0,0,0,0.00030756612671724423,0.00013355373440395,2,99.97949559155218,3.0,0.6020599913279624
C1QC,ENSG00000159189,0,0,0,0.0,0.0,0,100.0,0.0,0.0
C1QB,ENSG00000173369,0,0,0,0.000512610211195407,0.00022256674596849525,1,99.9897477957761,5.0,0.7781512503836436
EPHB2,ENSG00000133216,0,0,0,0.0001025220422390814,4.4522474989331306e-05,1,99.9897477957761,1.0,0.3010299956639812
RP11-69E9.1,ENSG00000225952,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LACTBL1,ENSG00000215906,0,0,0,0.0,0.0,0,100.0,0.0,0.0
C1orf234,ENSG00000227868,0,0,0,0.0,0.0,0,100.0,0.0,0.0
KDM1A,ENSG00000004487,0,0,0,0.14537625589501743,0.058948175773419896,1187,87.83063358622104,1418.0,3.151982395457474
RP1-184J9.2,ENSG00000240553,0,0,0,0.0002050440844781628,8.904038614543342e-05,2,99.97949559155218,2.0,0.47712125471966244
LUZP1,ENSG00000169641,0,0,0,0.0672544597088374,0.028267978254988616,603,93.81792085298339,656.0,2.8175653695597807
